audio_path,kichwa_original,kichwa_normalizado,kichwa_json_match,espanol,tipo_match,score
225.mp3,"Shinaka, píldora hampikunaka kaya punchapa, chay shuk hampikkunaka kayna punchapa.",shinaka píldora hampikunaka kaya punchapa chay shuk hampikkunaka kayna punchapa,shinaka píldora hampikunaka kaya punchapa chayshuk hampikunaka kayna punchapa,"Así que, píldoras para el día de después y anticonceptivos para el día de antes.",fuzzy,98.71794871794873
147.mp3,"Nachu yachanki, chay vacunakunaka tukuy kay pachapi tiyakta tukuchinkapakmi, chay vacunakunaka wañuchinkapakmi.",nachu yachanki chay vacunakunaka tukuy kay pachapi tiyakta tukuchinkapakmi chay vacunakunaka wañuchinkapakmi,nachu yachanki chay vacunakunaka tukuy kay pachapi tiyakta tukuchinkapakmi chay vacunakunaka wañuchinkapakmi,¿Usted no sabe que todas esas vacunas son armas biológicas para acabar con el mundo?,exacto,100.0
112.mp3,"Hampik, shuk wampra ashalla samaywan, camakuna tiyanchu?",hampik shuk wampra ashalla samaywan camakuna tiyanchu,hampik shuk wampra ashalla samaywan camakuna tiyanchu,"Doctor, un joven con insuficiencia respiratoria, ¿hay camas?",exacto,100.0
15.mp3,"Lula, Quique, uyachik antapi sakirinkichik.",lula quique uyachik antapi sakirinkichik,lula quique uyachik antapi sakirinkichik,"Te toca quedarte a ti, Lula, y a ti, Quique.",exacto,100.0
160.mp3,Kay pintutapash kusha chaypi wakapanki.,kay pintutapash kusha chaypi wakapanki,kay pintutapash kusha chaypi wakapanki,Este pañuelito para que llore.,exacto,100.0
106.mp3,Kay pachakunapika mana kashna pacha tamyata rikushkanichu.,kay pachakunapika mana kashna pacha tamyata rikushkanichu,kay pachakunapika mana kashnapacha tamyata rikushkanichu,Por estos lados del mundo nunca se vio un aguacero como éste.,fuzzy,99.11504424778761
173.mp3,"Ashtaka runakuna, yapa yakuwan, mana wasimanta llukshiy ushan.",ashtaka runakuna yapa yakuwan mana wasimanta llukshiy ushan,ashtaka runakuna yapa yakuwan mana wasimanta llukshiy ushan,Pero hay mucha gente que no puede ni salir de las casas con tanta agua.,exacto,100.0
82.mp3,"Shamuychik, mashikuna, shamuychik, rantipaychik, rantipaychik.",shamuychik mashikuna shamuychik rantipaychik rantipaychik,shamuychik mashikuna shamuychik rantipaychik rantipaychik,"Vengan, amigos, vengan, compren, compren.",exacto,100.0
105.mp3,Númerokunamanta rimakun.,númerokunamanta rimakun,númerokunamanta rimakun,Hablando sobre números.,exacto,100.0
220.mp3,"Ari, llakichiy tukurinkacha.",ari llakichiy tukurinkacha,ari llakichiy tukurinkacha,"Sí, muy desigual.",exacto,100.0
103.mp3,"Niway, Gumersinda.",niway gumersinda,niway gumersinda,"Dime, Gumersinda.",exacto,100.0
63.mp3,Ña ña ña ari.,ña ña ña ari,ña ña ña ari,Ya ya ya sí.,exacto,100.0
88.mp3,"Ama chinkaychik, ñukawan shamuychik, hakuychik.",ama chinkaychik ñukawan shamuychik hakuychik,ama chinkaychik ñukawan shamuychik hakuchik,"No se lo pierdan, vengan conmigo.",fuzzy,98.85057471264368
34.mp3,Ñukaka tukuy shunkuwan rirkani.,ñukaka tukuy shunkuwan rirkani,ñukaka tukuy shunkuwan rirkani,Y con todo gusto voy a visitarla.,exacto,100.0
198.mp3,"A ver, Eusebio, niway, kayka gastochu, o inversiónchu kan?",a ver eusebio niway kayka gastochu o inversiónchu kan,a ver eusebio niway kayka gastochu o inversiónchu kan,"A ver, Eusebio, dime tú, ¿es un gasto o una inversión?",exacto,100.0
102.mp3,Kikinkunata ñukanchikpash yanapankapak munanchik.,kikinkunata ñukanchikpash yanapankapak munanchik,kikinkunata ñukanchikpash yanapankapak munanchik,Nosotros también los queremos apoyar.,exacto,100.0
47.mp3,Shina mana yachakkunapaman rishpaka wañuytapash ushanllami kanpa wawaka.,shina mana yachakkunapaman rishpaka wañuytapash ushanllami kanpa wawaka,shina mana yachakkunapaman rishpaka wañuytapash ushanllami kanpa wawaka,Ahí se puede morir tu hijita.,exacto,100.0
186.mp3,Runa apellido nachu?,runa apellido nachu,runa apellido nachu,"Apellido indio, ¿no es cierto?",exacto,100.0
79.mp3,"Kaymanta napaykunata ayllukunaman kachankichik, llakikunata willachinkichik, takikunatapash mañayta ushankichik.",kaymanta napaykunata ayllukunaman kachankichik llakikunata willachinkichik takikunatapash mañayta ushankichik,kaymanta napaykunata ayllukunaman kachankichik llakikunata willachinkichik takikunatapash mañayta ushankichik,"Aquí podrán saludar a sus familiares, avisar las cosas que pasan, denunciar los abusos, Aquí podrán pedir las canciones.",exacto,100.0
210.mp3,Pandemiamanta rimaykuna,pandemiamanta rimaykuna,pandemiamanta rimaykuna,Historias de la pandemia,exacto,100.0
128.mp3,"Kanka Eusebiopak churimi kanki, nachu?",kanka eusebiopak churimi kanki nachu,kanka eusebiopak churimi kanki nachu,"Tú eres el hijo de Eusebio, ¿no?",exacto,100.0
178.mp3,"Kay tukuy tukurikpika, tukuy yallikpika, makanakuna kanchik shuk gobiernomanta.",kay tukuy tukurikpika tukuy yallikpika makanakuna kanchik shuk gobiernomanta,kay tukuy tukurikpika tukuy yallikpika makanakuna kanchik shuk gobiernomanta,"Cuando acabe la pandemia, cuando todo esto pase, tenemos que luchar por un gobierno.",exacto,100.0
58.mp3,"Runakunapash shaykunmi, mana imata shinay tukuymanta, tukuy pacha wicharishka kashpaka.",runakunapash shaykunmi mana imata shinay tukuymanta tukuy pacha wicharishka kashpaka,runakunapash shaykunmi mana imata shinay tukuymanta tukuy pacha wichkarishka kashpaka,"La gente se cansa, se aburre, tanto tiempo encerrados.",fuzzy,99.40828402366864
127.mp3,"Wawakuna, wawakuna, ña wiñarishpaka karikuna warmikuna, kuyarinchik, kuchuyanakunchik wawakuna.",wawakuna wawakuna ña wiñarishpaka karikuna warmikuna kuyarinchik kuchuyanakunchik wawakuna,wawakuna wawakuna ña wiñarishpaka karikuna warmikuna kuyarinchik kuchuyanakunchik wawakuna,"Niños, niños, cuando crecen, una mujer y un varón se unen, se abrazan, se quieren.",exacto,100.0
191.mp3,"Chay seis seis seis, sukta sukta suktakunamanta rimanakurkankichik.",chay seis seis seis sukta sukta suktakunamanta rimanakurkankichik,chay seis seis seis sukta sukta suktakunamanta rimanakurkankichik,Ustedes están hablando sobre el 666.,exacto,100.0
128.mp3,"Na, ñukaman chayta sakiway.",na ñukaman chayta sakiway,na ñukaman chayta sakiway,"No, déjeme eso a mí.",exacto,100.0
101.mp3,"Ima llakichari tiyakpipash, mamantin, wawantin ishkantinpak kawsaykunata wakaychishun.",ima llakichari tiyakpipash mamantin wawantin ishkantinpak kawsaykunata wakaychishun,ima llakichari tiyakpipash mamantin wawantin ishkantinpak kawsaykunata wakaychishun,"Y cuando hay abusos, salvar las dos vidas, la mamá y el bebé.",exacto,100.0
182.mp3,Shinapash ama nanaykuna hapichun tukuyta rikuriyana.,shinapash ama nanaykuna hapichun tukuyta rikuriyana,shinapash ama nanaykuna hapichun tukuyta rikurayana,Pero con todas las precauciones del caso.,fuzzy,98.0392156862745
160.mp3,"Rimay, Gumer, ima ama shina chariwaychu.",rimay gumer ima ama shina chariwaychu,rimay gumer ima ama shina chariwaychu,"Habla, Gumer, que me tienes en pindingas.",exacto,100.0
102.mp3,Alli uratallatak kallarishkankichik nachu?,alli uratallatak kallarishkankichik nachu,alli uratallatak kallarishkankichik nachu,"La comenzaron muy temprano, ¿no?",exacto,100.0
20.mp3,Alli uyachik antata rurankapakka kanllaman llukshishpa ruranami kankichik nirkami.,alli uyachik antata rurankapakka kanllaman llukshishpa ruranami kankichik nirkami,alli uyachik antata rurankapakka kanchaman llukshishpa ruranami kankichik nirkami,La mejor radio se hace fuera de la radio.,fuzzy,97.53086419753086
39.mp3,Ñuka kayta nini.,ñuka kayta nini,ñuka kayta nini,Yo propongo.,exacto,100.0
93.mp3,"Uyaychik, kaytami tapunakurka.",uyaychik kaytami tapunakurka,uyaychik kaytami tapunakurka,"Escuchen, estaban preguntando esto.",exacto,100.0
227.mp3,"Kanllami yachanki, yanapaway, virgen mama.",kanllami yachanki yanapaway virgen mama,kanllami yachanki yanapaway virgen mama,"Nos comprendes a las mujeres, ayúdame, virgencita.",exacto,100.0
38.mp3,Ñuka urpiku.,ñuka urpiku,ñuka urpiku,Conejita mía.,exacto,100.0
40.mp3,Tantanakushka ushanchik.,tantanakushka ushanchik,tantanakushka ushanchik,Juntos podemos.,exacto,100.0
2.mp3,Ñuka wawaka mana chichu katiyta ushanchu.,ñuka wawaka mana chichu katiyta ushanchu,ñuka wawaka mana chichu katiyta ushanchu,Mi niña no puede continuar con ese embarazo.,exacto,100.0
154.mp3,"Ima shina nin, uchilla llakta, hatun infierno.",ima shina nin uchilla llakta hatun infierno,imashina nin uchilla llakta hatun infierno,"Como bien dicen, pueblo pequeño, infierno grande.",fuzzy,98.82352941176471
215.mp3,Shinaka willaywan kallarikrinchikmi.,shinaka willaywan kallarikrinchikmi,shinaka willaywan kallarikrinchikmi,Pues vamos a ponernos en campaña.,exacto,100.0
110.mp3,Kurita llukchinkapak.,kurita llukchinkapak,kurita llukchinkapak,Para sacar oro.,exacto,100.0
138.mp3,Ninan ninan kushikushka karkanchik.,ninan ninan kushikushka karkanchik,ninan ninan kushikushka karkanchik,Estamos recontra felices.,exacto,100.0
89.mp3,Shimita wichashkapika chapakkuna na yaykunkachu.,shimita wichashkapika chapakkuna na yaykunkachu,shimita wichkashkapika chapakkuna na yaykunkachu,En boca cerrada no entran policías.,fuzzy,98.94736842105263
159.mp3,Shinapash ñuka rimaypika pandemiaka mana shukkuna nin shinachu.,shinapash ñuka rimaypika pandemiaka mana shukkuna nin shinachu,shinapash ñuka rimaypika pandemiaka mana shukkuna nin shinachu,Pero lo que yo digo es que la pandemia no es tan grave como dicen.,exacto,100.0
69.mp3,"Kanta, ñukanchik Matildita ushikutapash.",kanta ñukanchik matildita ushikutapash,kanta ñukanchik matildita ushikutapash,"A ti y a Matildita, nuestra hijita.",exacto,100.0
64.mp3,"Magdalena, eh, kikin, kikin ñuka.",magdalena eh kikin kikin ñuka,magdalena eh kikin kikin ñuka,"Magdalena, eh, usted, usted yo.",exacto,100.0
32.mp3,"Chaymankaman na chayanichu, mashi.",chaymankaman na chayanichu mashi,chaymankaman na chayanichu mashi,"Hasta ahí no llego, vecina.",exacto,100.0
89.mp3,"Alcaldesa Magdalena Ayala, minkachiway, kushikushkami kani kikinta riksishkamanta.",alcaldesa magdalena ayala minkachiway kushikushkami kani kikinta riksishkamanta,alcaldesa magdalena ayala minkachiway kushikushkami kani kikinta riksishkamanta,"Alcaldesa Magdalena Ayala, un gusto conocerla y saludarla.",exacto,100.0
85.mp3,Chashnallatayman kanka.,chashnallatayman kanka,chashnallatakman kanka,[MISSING],fuzzy,95.45454545454545
153.mp3,Wilson Gualachita nikunki?,wilson gualachita nikunki,wilson gualachita nikunki,¿El señor Wilson Gualachi?,exacto,100.0
41.mp3,"Chay empresario Armando runapash whiskyta upyakushka, payka mishanapacha kani nishka purikurka ashtaka kullkita kushka kashkamanta.",chay empresario armando runapash whiskyta upyakushka payka mishanapacha kani nishka purikurka ashtaka kullkita kushka kashkamanta,chay empresario armando runapash whiskyta upyakushka payka mishanapacha kani nishpa purikurka ashtaka kullkita kushka kashkamanta,"Y el empresario Armando tomando whisky, muy seguro de su triunfo por la plata que había echado a correr por debajo de la mesa.",fuzzy,99.2248062015504
81.mp3,Chay páginapi yaykurkani.,chay páginapi yaykurkani,chay páginapi yaykurkani,Entré en la página.,exacto,100.0
18.mp3,"Kishpichiway, warmi awka.",kishpichiway warmi awka,kishpichiway warmi awka,"En mi caso, soldada.",exacto,100.0
13.mp3,"Ari ñukaka, ñukaka",ari ñukaka ñukaka,ari ñukaka ñukaka,"bueno, yo sí, yo, yo.",exacto,100.0
134.mp3,"Riksinchikta mari, shinatapash.",riksinchikta mari shinatapash,riksinchiktamari shinatapash,Por supuesto lo conocemos.,fuzzy,98.24561403508771
222.mp3,Nachu shina yari.,nachu shina yari,nachu shinayari,¿No es verdad?,fuzzy,96.7741935483871
22.mp3,Nachu terrazakunata charinki yari?,nachu terrazakunata charinki yari,nachu terrazakunata charinkiyari,¿Y no tienes una terracita?,fuzzy,98.46153846153847
137.mp3,Chay rondón nachu glifosato nishka kan?,chay rondón nachu glifosato nishka kan,chay rondón nachu glifosato nishka kan,¿Ese “rondón” no es el que le dicen glifosato?,exacto,100.0
33.mp3,Maymantatak Estadoka kullkita surkun?,maymantatak estadoka kullkita surkun,maymantatak estadoka kullkita surkun,¿De dónde saca el Estado la plata?,exacto,100.0
48.mp3,Ama wakchalla kankapakmi vacunata munani.,ama wakchalla kankapakmi vacunata munani,ama wakchalla kankapakmi vacunata munani,Yo quiero vacunarme contra la soledad.,exacto,100.0
63.mp3,Uyanata munankichikchu?,uyanata munankichikchu,uyanata munankichikchu,¿Quieren escucharlo?,exacto,100.0
147.mp3,"Shinapash imatak tukun, kanchis watata charik wawakunaka pusak watata charik wawakunaka?",shinapash imatak tukun kanchis watata charik wawakunaka pusak watata charik wawakunaka,shinapash imatak tukun kanchis watata charik wawakunaka pusak watata charik wawakunaka,"Pero, ¿qué pasa con los guambrillos de 7 años, los chicos de 8 años?",exacto,100.0
127.mp3,Shuk warmi uhushpa kanatalla munarka.,shuk warmi uhushpa kanatalla munarka,shuk warmi uhushpa kanatalla munarka,Solo una chica tosiendo y tosiendo.,exacto,100.0
94.mp3,Shuk derecho humanomi kan.,shuk derecho humanomi kan,shuk derecho humanomi kan,Es un derecho humano.,exacto,100.0
23.mp3,"Shinaka, yankallachari rurak tukurkanki.",shinaka yankallachari rurak tukurkanki,shinaka yankallachari rurak tukurkanki,"Pero, entonces, ¿usted hizo un show?",exacto,100.0
112.mp3,"Alalay, kuri, kuri mina.",alalay kuri kuri mina,alalay kuri kuri mina,[MISSING],exacto,100.0
31.mp3,Chay pirata radiomanta mashikunatapish cuidanki.,chay pirata radiomanta mashikunatapish cuidanki,chay pirata radiomanta mashikunatapish cuidanki,Cuida a tus amiguitos de esa radio pirata,exacto,100.0
50.mp3,"Gumersinda, ruku bodegapi hatuk, ari ari, paytami huchachishka nin.",gumersinda ruku bodegapi hatuk ari ari paytami huchachishka nin,gumersinda ruku bodegapi katuk ari ari paytami huchachishka nin,"Sino Gumersinda, la que vende en la bodega antigua, le hicieron una mala jugada.",fuzzy,98.41269841269842
42.mp3,Imatak protestankapak?,imatak protestankapak,imatak protestankapak,¿Protestar por qué?,exacto,100.0
45.mp3,Kay punchakunapi ñami primer loteta charishun rukukunapak.,kay punchakunapi ñami primer loteta charishun rukukunapak,kay punchakunapi ñami primer loteta charishun rukukunapak,Esta semana ya tendremos el primer lote para la tercera edad.,exacto,100.0
17.mp3,Mineria sustentableta nishkata rimankichik.,mineria sustentableta nishkata rimankichik,minería sustentableta nishkata rimankichik,Hablan de minería sustentable.,fuzzy,97.61904761904762
57.mp3,Kishparishkawanka mana pakta alli hamuktanichu.,kishparishkawanka mana pakta alli hamuktanichu,killparishkawanka mana pakta alli hamuktanichu,Con esa mascarilla no le entiendo ni michi,fuzzy,95.65217391304348
145.mp3,"? hampik, tayta Dios alli kawsayta karapachun.", hampik tayta dios alli kawsayta karapachun,pashi hampik tayta dios alli kawsayta karapachun,"Gracias doctor, que Dios me lo bendiga.",fuzzy,94.5054945054945
155.mp3,"Kaytaka ñukaman sakiway, señor delegado.",kaytaka ñukaman sakiway señor delegado,kaytaka ñukaman sakiway señor delegado,"Déjeme esto a mí, señor delegado.",exacto,100.0
156.mp3,"Kikinka frecuenciata maskapay, ñukaka tantanakuymanta wamprakunawan rimakrini, uchalla kallarinkapak.",kikinka frecuenciata maskapay ñukaka tantanakuymanta wamprakunawan rimakrini uchalla kallarinkapak,kikinka frecuenciata maskapay ñukaka tantanakuymanta wamprakunawan rimakrini uchalla kallarinkapak,"Usted, consíganos la frecuencia y yo voy a hablar con los jóvenes del club para ponernos las pilas.",exacto,100.0
106.mp3,"Mana kashpaka, ñanpi yankata piwanpash yumariklla warmi kankapakchu munanki?",mana kashpaka ñanpi yankata piwanpash yumariklla warmi kankapakchu munanki,mana kashpaka ñanpi yankata piwanpash yumariklla warmi kankapakchu munanki,¿O quieres ir a la esquina del movimiento con esas fufurufas?,exacto,100.0
141.mp3,"Esperanza shina, hatarishka warmikuna, wayllallatami kan.",esperanza shina hatarishka warmikuna wayllallatami kan,esperanzashina hatarishka warmikuna wayllallatami kan,"Y como la esperanza, que dicen que también es verde.",fuzzy,99.06542056074767
10.mp3,"Yankata willaykuna uyarin, na alli rimaykunawanpash uyarin, ari, chisme nishkakuna.",yankata willaykuna uyarin na alli rimaykunawanpash uyarin ari chisme nishkakuna,yankata willaykuna uyarin na alli rimaykunawanpash uyarin ari chisme nishkakuna,"Corren los rumores, mejor dicho, los chismes.",exacto,100.0
116.mp3,"Shuk rueda de prensatami rurakrinchik, chaypi tapuykunata kutichinkapak.",shuk rueda de prensatami rurakrinchik chaypi tapuykunata kutichinkapak,shuk rueda de prensatami rurakrinchik chaypi tapuykunata kutichinkapak,Vamos a hacer una rueda de prensa y respondo todas las preguntas.,exacto,100.0
9.mp3,Pandemiamanta rimaykuna,pandemiamanta rimaykuna,pandemiamanta rimaykuna,Historias de la pandemia,exacto,100.0
44.mp3,Mana musparishpaka tukuytami taririnka.,mana musparishpaka tukuytami taririnka,mana musparishpaka tukuytami taririnka,La paciencia todo lo alcanza.,exacto,100.0
32.mp3,Chaykunawan hampirishpa alli tukushkanchik.,chaykunawan hampirishpa alli tukushkanchik,chaykunawan hampirishpa alli tukushkanchik,Con eso nos hemos ido aliviando.,exacto,100.0
101.mp3,Millay unkuyta hapishpaka mana wata paktaykuna tiyankachu.,millay unkuyta hapishpaka mana wata paktaykuna tiyankachu,millay unkuyta hapishpaka mana wata paktaykuna tiyankachu,Cuando agarren el virus no van a cumplir más años.,exacto,100.0
91.mp3,"Ari, tukuymi Amaruta katikrinchik.",ari tukuymi amaruta katikrinchik,ari tukuymi amaruta katikrinchik,Creo que todos apoyamos.,exacto,100.0
